id,total_hotel
667613,26
667614,24
667615,49
667616,19
667617,9
667618,7
667619,18
667620,56
667621,62
667622,127
667623,6
667624,15
667625,12
667626,10
667627,5
667628,37
667629,11
667630,12
667631,15
667633,7
667634,20
667635,12
667636,32
667637,17
667638,10
667639,21
667641,9
667642,12
667643,10
667644,19
667645,37
667646,11
667647,15
667648,23
667649,19
667650,15
667651,12
667652,10
667653,15
667654,7
667655,11
667656,8
667657,13
667658,4
667659,21
667660,17
667661,54
667662,13
667663,14
667664,141
667665,13
667666,17
667667,15
667668,11
667669,20
667670,24
667671,11
667672,10
667673,8
667674,14
667675,12
667676,40
667677,27
667678,9
667679,18
667680,16
667681,13
667682,10
667683,16
667684,16
667685,11
667686,20
667687,4
667688,24
667689,22
667690,16
667691,26
667692,9
667693,14
667694,54
667695,17
667696,22
667697,11
667698,14
667699,14
667700,15
667701,12
667702,21
667703,12
667704,51
667705,10
667706,6
667707,9
667708,20
667709,76
667710,15
667711,15
667712,14
667713,10
667714,8
667715,27
667716,18
667717,17
667718,68
667719,34
667720,16
667721,11
667722,16
667723,59
667724,5
667725,7
667726,57
667727,284
667728,12
667729,10
667730,11
667731,6
667732,18
667733,25
667734,10
667735,10
667736,25
667737,6
667738,4
667739,52
667741,24
667742,27
667743,27
667744,22
667745,75
667746,13
667747,15
667748,10
667749,1
667750,17
667751,10
667752,13
667753,25
667754,14
667755,43
667756,16
667757,13
667758,13
667759,12
667760,20
667761,5
667762,14
667763,45
667764,10
667765,5
667766,19
667767,13
667768,32
667769,19
667770,29
667771,40
667772,4
667773,3
667774,13
667775,6
667776,103
667777,33
667778,9
667779,54
667780,6
667781,10
667782,9
667783,12
667784,35
667785,4
667786,10
667787,20
667788,72
667789,8
667790,25
667791,14
667792,21
667793,19
667794,9
667795,9
667796,17
667797,18
667798,19
667799,10
667800,3
667801,30
667802,26
667803,14
667804,5
667805,12
667806,21
667807,15
667808,9
667809,20
667810,18
667812,2
667813,14
667814,5
667815,13
667816,15
667817,14
667818,5
667819,30
667820,21
667821,5
667822,12
667823,4
667824,8
667825,47
667826,14
667827,9
667828,32
667829,20
667830,12
667831,36
667832,12
667833,3
667834,12
667835,9
667836,43
667837,10
667838,11
667839,10
667840,31
667841,2
667842,18
667843,12
667844,5
667845,10
667846,25
667847,3
667848,3
667849,33
667850,1
667851,5
667852,10
667853,15
667854,11
667856,6
667857,3
667858,19
667859,10
667860,14
667861,18
667862,14
667863,21
667864,35
667865,12
667866,5
667867,14
667868,27
667869,17
667870,17
667871,13
667872,11
667873,18
667874,32
667875,3
667876,21
667877,14
667878,14
667879,28
667880,12
667881,15
667882,20
667883,18
667884,2
667885,12
667886,8
667887,1
667889,10
667890,11
667891,24
667892,11
667893,21
667894,4
667895,12
667896,6
667897,8
667898,35
667899,10
667900,7
667901,6
667902,19
667903,6
667904,17
667905,15
667906,2
667907,23
667908,9
667909,15
667910,25
667911,10
667912,62
667913,25
667914,9
667915,17
667916,9
667917,14
667918,2
667919,19
667920,17
667921,19
667922,8
667923,14
667924,6
667925,25
667926,16
667927,15
667928,18
667929,12
667930,15
667931,15
667932,13
667933,13
667934,14
667935,43
667936,28
667937,21
667938,10
667939,12
667940,22
667941,18
667942,21
667943,65
667944,79
667945,16
667946,15
667947,21
667948,19
667949,53
667950,132
667951,31
667952,161
667953,14
667954,21
667955,54
667956,16
667957,20
667958,11
667959,10
667960,5
667961,15
667962,15
667963,17
667964,33
667965,9
667966,29
667967,17
667968,8
667969,15
667970,24
667971,38
667972,11
667973,66
667974,10
667975,94
667976,62
667977,9
667978,24
667979,14
667980,12
667981,9
667982,9
667983,111
667984,13
667985,9
667986,5
667987,120
667988,40
667989,12
667990,5
667991,15
667992,27
667993,10
667994,19
667995,22
667996,27
667997,8
667998,11
667999,25
668000,20
668001,18
668002,115
668003,7
668004,19
668005,25
668006,3
668007,13
668008,27
668009,19
668010,26
668011,11
668012,17
668013,19
668014,23
668015,118
668016,24
668017,12
668018,5
668019,12
668020,3
668021,34
668022,12
668023,11
668024,21
668025,20
668026,9
668027,138
668028,19
668029,13
668030,13
668031,23
668032,23
668033,11
668034,47
668035,25
668036,21
668037,19
668038,19
668039,13
668040,16
668041,14
668042,15
668043,75
668044,3
668045,11
668046,12
668047,12
668048,33
668049,17
668050,23
668051,21
668052,2
668053,23
668054,10
668055,8
668056,32
668057,13
668058,7
668059,15
668060,17
668061,8
668062,2
668063,3
668064,20
668065,83
668066,19
668067,18
668068,40
668069,18
668070,23
668071,5
668072,30
668073,12
668074,18
668075,15
668076,16
668077,9
668078,17
668079,11
668080,22
668081,46
668082,25
668083,27
668084,11
668085,19
668086,1
668087,21
668088,19
668089,20
668090,27
668091,2
668092,11
668093,1
668094,18
668095,18
668096,8
668097,12
668098,53
668099,16
668100,32
668101,22
668102,22
668103,76
668104,67
668105,9
668106,56
668107,43
668108,16
668109,12
668110,14
668111,45
668112,7
668113,201
668114,2
668115,20
668116,5
668117,41
668118,8
668119,28
668120,81
668121,30
668122,14
668123,18
668124,10
668125,9
668126,16
668127,79
668128,10
668129,23
668130,23
668131,16
668132,17
668133,16
668134,12
668135,13
668136,194
668137,16
668138,70
668139,17
668140,4
668141,92
668142,17
668143,12
668144,21
668145,12
668146,1
668147,24
668148,12
668149,17
668150,19
668151,23
668152,22
668153,63
668154,17
668155,11
668156,14
668157,1
668158,18
668159,6
668160,3
668161,20
668162,2
668163,37
668164,20
668165,13
668166,22
668167,18
668168,78
668169,57
668170,104
668171,27
668172,75
668173,50
668174,3
668175,6
668176,26
668177,17
668178,18
668179,51
668180,20
668181,18
668182,19
668183,1
668184,11
668185,10
668186,23
668187,14
668188,5
668189,19
668190,2
668191,7
668192,17
668193,14
668194,13
668195,17
668196,13
668197,20
668198,58
668199,24
668200,13
668201,12
668202,58
668203,21
668204,5
668205,16
668206,475
668207,16
668208,23
668209,17
668210,14
668211,82
668212,6
668213,68
668214,29
668215,2
668216,67
668217,394
668218,8
668219,13
668220,8
668221,16
668222,15
668223,49
668224,27
668225,13
668226,7
668227,16
668228,3
668229,10
668230,10
668231,14
668232,8
668233,14
668234,31
668235,11
668236,34
668237,34
668238,25
668239,35
668240,32
668241,39
668242,14
668243,8
668244,39
668245,16
668246,15
668247,20
668248,15
668249,13
668250,10
668251,21
668252,16
668253,15
668254,23
668255,27
668256,12
668257,11
668258,25
668259,12
668260,18
668261,9
668262,11
668263,27
668264,74
668265,89
668266,61
668267,114
668268,21
668269,37
668270,26
668271,54
668272,37
668273,8
668274,10
668275,21
668276,7
668277,18
668278,7
668279,15
668280,14
668281,102
668282,13
668283,88
668284,63
668285,33
668286,22
668287,36
668288,22
668289,63
668290,7
668291,18
668292,18
668293,36
668294,87
668295,29
668296,30
668297,18
668298,16
668299,52
668300,28
668301,10
668302,8
668303,91
668304,24
668305,5
668306,21
668307,28
668308,27
668309,46
668310,6
668311,18
668312,27
668313,23
668314,8
668315,8
668316,43
668317,9
668318,16
668319,43
668320,21
668321,47
668322,20
668323,78
668324,20
668325,152
668326,17
668327,18
668328,24
668329,11
668330,19
668331,68
668332,26
668333,16
668334,5
668335,8
668336,3
668337,3
668338,4
668339,17
668340,16
668341,29
668342,27
668343,25
668344,17
668345,11
668346,18
668347,14
668348,16
668349,13
668350,3
668351,25
668352,13
668353,45
668354,36
668355,6
668356,13
668357,6
668358,13
668359,7
668360,5
668361,26
668362,3
668363,93
668364,37
668365,26
668366,5
668367,28
668368,26
668369,8
668370,11
668371,31
668373,30
668374,18
668375,57
668376,66
668377,7
668378,51
668379,18
668380,10
668381,9
668382,6
668383,7
668384,4
668385,11
668386,18
668387,25
668388,34
668389,12
668390,35
668391,18
668392,8
668393,31
668394,163
668395,12
668396,13
668397,17
668398,9
668399,41
668400,27
668401,22
668402,75
668403,4
668404,25
668405,144
668406,38
668407,32
668408,21
668409,6
668410,81
668411,14
668412,53
668413,29
668414,16
668415,16
668416,9
668417,13
668418,4
668419,2
668420,34
668421,47
668422,11
668423,5
668425,37
668426,12
668427,18
668428,20
668429,9
668430,45
668431,19
668432,72
668433,3
668434,19
668435,26
668436,17
668437,6
668438,28
668439,177
668440,15
668441,69
668442,25
668443,10
668444,13
668445,58
668446,28
668447,38
668448,9
668449,15
668450,7
668451,12
668452,37
668454,30
668455,11
668456,24
668457,10
668458,30
668459,21
668460,24
668461,11
668462,40
668463,31
668464,8
668465,25
668466,27
668467,13
668468,14
668469,44
668470,19
668471,16
668472,7
668473,40
668474,25
668475,93
668476,2
668477,35
668478,8
668479,42
668480,48
668481,27
668482,27
668483,43
668484,24
668485,18
668486,27
668487,14
668488,31
668489,11
668490,59
668491,9
668492,55
668493,14
668494,22
668495,12
668496,15
668497,24
668498,20
668499,12
668500,22
668501,10
668502,23
668503,63
668504,20
668505,23
668506,22
668507,24
668508,15
668509,34
668510,29
668511,42
668512,6
668513,34
668514,33
668515,20
668516,25
668517,5
668518,76
668519,41
668520,58
668521,7
668522,41
668523,32
668524,8
668525,43
668526,43
668527,14
668528,7
668529,29
668530,11
668531,22
668532,41
668533,13
668534,34
668535,49
668536,198
668537,115
668538,62
668539,45
668540,78
668541,18
668542,60
668543,19
668544,19
668545,27
668546,23
668547,48
668548,9
668549,15
668550,18
668551,63
668552,29
668553,28
668554,63
668555,12
668556,24
668557,38
668558,37
668559,67
668560,32
668561,24
668562,52
668563,51
668564,32
668565,10
668566,44
668567,28
668568,19
668569,15
668570,15
668571,93
668572,36
668573,167
668574,27
668575,32
668576,123
668577,55
668578,90
668579,97
668580,19
668581,29
668582,6
668583,21
668584,70
668585,21
668586,57
668587,8
668588,24
668589,43
668590,11
668591,21
668592,11
668593,31
668594,23
668595,136
668596,24
668597,44
668598,59
668599,10
668600,16
668601,45
668602,24
668603,20
668604,12
668605,14
668606,13
668607,46
668608,16
668609,62
668610,7
668611,8
668612,35
668613,18
668614,16
668615,61
668616,38
668617,39
668618,21
668619,24
668620,33
668621,165
668622,96
668623,37
668624,17
668625,6
668626,24
668627,11
668628,48
668629,70
668630,17
668631,24
668632,24
668633,20
668634,63
668635,51
668636,21
668637,37
668638,40
668639,13
668640,11
668641,52
668642,36
668643,20
668644,16
668645,39
668646,20
668647,62
668648,138
668649,37
668650,68
668651,11
668652,33
668653,30
668654,10
668655,14
668656,54
668657,3
668658,37
668659,19
668660,21
668661,25
668662,18
668663,32
668664,41
668665,30
668666,22
668667,21
668668,16
668669,59
668670,124
668671,232
668672,13
668673,218
668674,29
668675,72
668676,19
668677,54
668678,24
668679,18
668680,17
668681,16
668682,70
668683,145
668684,56
668685,26
668686,28
668687,10
668688,16
668689,44
668690,24
668691,25
668692,18
668693,77
668694,20
668695,209
668696,43
668697,17
668698,4
668699,24
668700,21
668701,17
668702,43
668703,11
668704,4
668705,10
668706,13
668707,14
668708,96
668709,47
668710,20
668711,75
668712,35
668713,13
668714,21
668715,30
668716,56
668717,38
668718,32
668719,43
668720,21
668721,15
668722,24
668723,38
668724,40
668725,34
668726,26
668727,41
668728,25
668729,10
668730,18
668731,18
668732,21
668733,56
668734,23
668735,13
668736,40
668737,54
668738,88
668739,43
668740,85
668741,22
668742,21
668743,37
668744,7
668745,46
668746,34
668747,70
668748,42
668749,37
668750,63
668751,40
668752,10
668753,8
668754,23
668755,67
668756,10
668757,39
668758,10
668759,19
668760,132
668761,12
668762,11
668763,20
668764,21
668765,11
668766,19
668767,7
668768,14
668769,41
668770,8
668771,21
668772,15
668773,30
668774,173
668775,39
668776,44
668777,18
668778,71
668779,109
668780,59
668781,66
668782,414
668783,43
668784,13
668785,27
668786,30
668787,63
668788,116
668789,22
668790,18
668791,5
668792,56
668793,26
668794,12
668795,31
668796,13
668797,27
668798,34
668799,212
668800,46
668801,8
668802,34
668803,33
668804,33
668805,41
668806,5
668807,71
668808,101
668809,11
668810,21
668811,69
668812,39
668813,21
668814,54
668815,9
668816,34
668817,48
668818,20
668819,81
668820,24
668821,22
668822,170
668823,41
668824,19
668825,29
668826,13
668827,34
668828,14
668829,154
668830,57
668831,33
668832,15
668833,43
668834,28
668835,46
668836,203
668837,15
668838,13
668839,30
668840,25
668841,63
668842,8
668843,28
668844,10
668845,37
668846,23
668847,21
668848,29
668849,100
668850,29
668851,33
668852,16
668853,36
668854,66
668855,14
668856,13
668857,134
668858,60
668859,15
668860,32
668861,3
668862,21
668863,13
668864,16
668865,20
668866,20
668867,10
668868,18
668869,87
668870,52
668871,72
668872,57
668873,28
668874,132
668875,33
668876,20
668877,19
668878,12
668879,29
668880,15
668881,16
668882,19
668883,14
668884,32
668885,17
668886,10
668887,129
668888,87
668889,39
668890,17
668891,35
668892,26
668893,10
668894,206
668895,19
668896,49
668897,12
668898,116
668899,39
668900,43
668901,16
668902,14
668903,35
668904,21
668905,19
668906,15
668907,38
668908,11
668909,56
668910,159
668911,24
668912,12
668913,35
668914,20
668915,27
668916,13
668917,26
668918,38
668919,33
668920,35
668921,13
668922,22
668923,9
668924,25
668925,42
668926,23
668927,21
668928,56
668929,11
668930,13
668931,78
668932,19
668933,102
668934,17
668935,30
668936,66
668937,41
668938,14
668939,26
668940,3
668941,122
668942,28
668943,32
668944,14
668945,13
668946,38
668947,19
668948,16
668949,14
668950,17
668951,13
668952,13
668953,17
668954,172
668955,8
668956,37
668957,23
668958,23
668959,25
668960,21
668961,46
668962,82
668963,38
668964,43
668965,132
668966,18
668967,51
668968,36
668969,20
668970,40
668971,11
668972,25
668973,5
668974,3
668975,10
668976,79
668977,16
668978,10
668979,12
668980,33
668981,33
668982,24
668983,27
668984,17
668985,35
668986,36
668987,26
668988,16
668989,20
668990,15
668991,19
668992,22
668993,233
668994,30
668995,28
668996,13
668997,19
668998,38
668999,30
669000,121
669001,87
669002,35
669003,8
669004,6
669005,29
669006,12
669007,4
669008,20
669009,15
669010,30
669011,3
669012,9
669013,219
669014,13
669015,18
669016,51
669017,19
669018,65
669019,46
669020,38
669021,261
669022,28
669023,15
669024,102
669025,7
669026,34
669027,12
669028,28
669029,26
669030,41
669031,24
669032,34
669033,54
669034,128
669035,34
669036,53
669037,48
669038,42
669039,33
669040,27
669041,68
669042,22
669043,14
669044,9
669045,32
669046,9
669047,22
669048,41
669049,40
669050,18
669051,50
669052,13
669053,9
669054,38
669055,59
669056,39
669057,34
669058,40
669059,18
669060,32
669061,13
669062,18
669063,25
669064,19
669065,10
669066,49
669067,10
669068,8
669069,69
669070,24
669071,22
669072,29
669073,29
669074,35
669075,54
669076,96
669077,41
669078,124
669079,48
669080,9
669081,54
669082,45
669083,21
669084,25
669085,111
669086,7
669087,14
669088,14
669089,11
669090,10
669091,49
669092,28
669093,18
669094,46
669095,63
669096,143
669097,83
669098,4
669099,58
669100,9
669101,19
669102,29
669103,37
669104,26
669105,32
669106,8
669107,11
669108,38
669109,7
669110,15
669111,17
669112,78
669113,20
669114,138
669115,39
669116,19
669117,27
669118,80
669119,29
669120,24
669121,8
669122,14
669123,38
669124,28
669125,49
669126,38
669127,218
669128,39
669129,10
669130,40
669131,236
669132,36
669133,48
669134,33
669135,4
669136,24
669137,62
669138,37
669139,42
669140,35
669141,53
669142,13
669143,73
669144,62
669145,27
669146,59
669147,9
669148,23
669149,11
669150,27
669151,3
669152,10
669153,31
669154,17
669155,10
669156,192
669157,10
669158,22
669159,13
669160,53
669161,62
669162,1
669163,19
669164,156
669165,3
669166,121
669167,18
669168,35
669169,5
669170,174
669171,24
669172,10
669173,46
669174,17
669175,20
669176,2
669177,26
669178,22
669179,5
669180,48
669181,4
669182,12
669183,22
669184,21
669185,3
669186,12
669187,7
669188,24
669189,9
669190,16
669191,16
669192,32
669193,9
669194,16
669195,13
669196,14
669197,12
669198,22
669199,16
669200,6
669201,27
669202,36
669203,12
669204,16
669205,21
669206,73
669207,33
669208,13
669209,45
669210,12
669211,25
669212,10
669213,14
669214,6
669215,4
669216,27
669217,23
669218,12
669219,28
669220,76
669221,20
669222,13
669223,104
669224,8
669225,3
669226,101
669227,24
669229,13
669230,33
669231,13
669232,8
669233,37
669234,18
669235,15
669236,16
669237,19
669238,15
669239,1
669240,31
669241,15
669242,108
669243,23
669244,7
669245,45
669246,11
669247,51
669248,143
669249,136
669250,25
669251,2
669252,5
669253,38
669254,12
669255,5
669256,18
669257,11
669258,14
669259,34
669260,17
669261,15
669262,15
669263,13
669265,16
669266,24
669267,52
669268,72
669269,6
669270,34
669271,42
669272,66
669273,4
669274,16
669275,2
669276,111
669277,3
669278,14
669279,89
669280,16
669281,27
669283,2
669284,35
669285,9
669286,9
669287,30
669288,9
669289,16
669290,14
669291,10
669292,16
669293,7
669294,42
669295,11
669296,35
669297,9
669298,10
669299,10
669300,13
669301,3
669302,10
669303,18
669304,6
669305,10
669306,21
669307,10
669308,12
669309,8
669311,15
669312,10
669313,5
669314,14
669315,15
669316,15
669317,12
669318,8
669319,14
669320,17
669321,10
669322,181
669323,18
669324,11
669325,17
669326,20
669327,16
669328,8
669329,66
669330,21
669331,10
669332,10
669333,13
669334,7
669335,25
669336,21
669337,5
669338,5
669339,12
669340,8
669341,17
669342,6
669343,14
669344,3
669345,9
669346,12
669347,5
669348,5
669349,22
669350,5
669351,29
669352,10
669353,17
669354,11
669355,23
669356,72
669357,30
669358,45
669359,90
669360,20
669361,9
669362,8
669363,12
669364,11
669365,12
669366,28
669367,41
669368,20
669369,15
669370,25
669371,19
669372,10
669373,12
669374,8
669375,11
669377,19
669378,8
669379,82
669380,7
669381,40
669382,74
669383,10
669384,13
669385,36
669386,29
669387,8
669388,8
669390,16
669391,12
669392,44
669393,10
669394,20
669395,11
669396,10
669397,14
669398,23
669399,14
669400,17
669401,5
669402,15
669403,39
669404,10
669405,16
669406,31
669407,10
669408,13
669409,68
669410,57
669411,30
669412,27
669413,30
669414,84
669415,40
669416,11
669417,26
669418,79
669419,38
669420,19
669421,18
669422,12
669423,13
669424,41
669425,16
669426,23
669427,13
669428,8
669429,14
669430,19
669431,86
669432,8
669433,14
669434,103
669435,25
669436,248
669437,17
669438,17
669439,20
669440,249
669441,183
669442,55
669443,72
669444,19
669445,20
669446,10
669447,23
669448,172
669449,46
669450,204
669451,68
669452,42
669453,28
669454,102
669455,209
669456,13
669457,23
669458,207
669459,148
669460,198
669461,182
669462,2
669463,4
669464,8
669465,5
669466,10
669467,37
669477,33
669479,87
669480,13
669481,11
669482,9
669483,4
669485,36
669486,43
669487,9
669488,17
669489,26
669490,192
669491,251
669492,9
669493,3
669494,76
669497,9
669498,14
669499,26
669500,17
669502,22
669503,15
669505,22
669506,19
669507,28
669508,57
669509,251
669510,74
669511,35
669512,212
669513,161
669514,44
669515,12
669516,47
669517,148
669518,32
669519,246
669520,24
669521,14
669522,10
669524,63
669525,5
669526,35
669527,1
669528,83
669529,23
669530,11
669532,24
669533,1
669535,37
669536,8
669537,9
669538,13
669539,21
669540,27
669541,123
669542,13
669543,1
669544,6
669545,28
669559,11
669560,8
669561,20
669562,8
669563,4
669564,1
669565,8
669566,14
669567,19
669568,13
669569,9
669570,25
669571,50
669572,14
669573,18
669574,50
669575,13
669576,21
669579,23
669580,223
669581,19
669582,18
669583,648
669584,1
669585,26
669586,66
669587,89
669588,27
669589,12
669590,7
669591,66
669592,28
669593,38
669594,109
669595,14
669596,790
669597,72
669598,31
669599,14
669600,15
669601,88
669602,21
669603,8
669604,145
669605,8
669606,55
669607,22
669608,2
669609,17
669610,16
669611,2
669612,13
669613,11
669614,100
669615,14
669616,30
669617,13
669619,1
669620,16
669621,132
669622,56
669623,21
669625,12
669626,26
669627,14
669628,51
669629,25
669630,578
669631,8
669632,31
669634,8
669635,19
669636,12
669637,32
669638,1
669639,86
669640,15
669641,14
669642,23
669643,113
669644,607
669645,5
669646,115
669647,26
669648,12
669649,11
669650,8
669651,76
669652,18
669653,36
669654,12
669656,13
669658,23
669659,8
669660,14
669661,164
669662,13
669663,3
669664,101
669665,113
669666,27
669667,3
669668,21
669669,42
669670,298
669671,11
669672,14
669673,19
669674,2
669675,85
670250,2
670825,16
670826,37
670827,1
671078,1
671079,2
671080,21
671082,1
671085,271
671086,2
671087,26
671088,6
671089,2
671090,12
671091,16
671093,222
671094,3
671096,86
671097,10
671098,120
671099,47
671100,4
671101,7
671102,8
671103,23
671104,3
671105,9
671106,13
671107,19
671108,15
671109,17
671110,8
671111,15
671112,14
671113,8
671114,15
671115,15
671116,9
671117,4
671118,41
671119,38
671120,3
671121,10
671122,12
671123,14
671124,9
671125,11
671126,35
671127,40
671128,3
671129,16
671130,4
671131,7
671132,112
671133,7
671135,13
671136,11
671137,39
671138,17
671139,8
671140,14
671141,74
671142,16
671143,14
671144,26
671145,18
671146,27
671147,10
671148,11
671149,6
671150,27
671151,11
671152,28
671153,21
671154,9
671155,15
671156,18
671157,15
671158,22
671159,23
671160,10
671161,17
671162,35
671163,15
671164,21
671165,14
671166,5
671167,20
671168,16
671169,16
671170,55
671171,13
671172,11
671173,20
671174,14
671175,2
671176,8
671177,22
671178,19
671179,23
671180,51
671181,17
671182,41
671183,11
671184,23
671185,2
671186,5
671187,67
671188,5
671189,3
671190,10
671191,11
671192,4
671193,13
671194,32
671195,3
671196,26
671197,16
671198,9
671199,14
671200,18
671201,10
671202,18
671203,17
671204,15
671205,7
671206,14
671207,24
671208,25
671209,11
671210,14
671211,18
671212,15
671213,11
671214,5
671216,10
671217,10
671218,10
671219,9
671220,33
671221,33
671222,1
671223,33
671224,31
671225,52
671226,7
671227,18
671228,13
671229,22
671230,25
671231,16
671232,17
671233,7
671234,34
671235,81
671236,135
671237,12
671238,134
671239,8
671240,23
671241,28
671242,133
671243,28
671244,19
671245,17
671246,4
671247,19
671248,37
671250,24
671251,46
671252,34
671253,40
671254,16
671255,11
671256,14
671257,18
671258,34
671259,33
671260,73
671261,19
671262,24
671263,16
671264,41
671265,116
671266,19
671267,14
671268,20
671269,31
671270,15
671271,170
671272,13
671273,58
671274,15
671275,17
671276,63
671277,10
671278,10
671279,83
671280,16
671281,9
671282,25
671283,10
671284,52
671286,58
671287,96
671288,17
671289,18
671290,34
671291,15
671292,12
671293,79
671294,191
671295,42
671296,10
671297,25
671298,28
671299,23
671300,64
671301,20
671302,52
671303,21
671304,43
671305,42
671306,42
671307,76
671308,132
671309,34
671310,45
671311,12
671312,37
671313,75
671314,8
671315,11
671552,7
671553,6
671554,19
671555,3
671560,4
671561,30
671562,1
671563,16
671564,7
671565,9
671567,11
671568,6
671569,22
671570,14
671571,8
671572,14
671574,6
671575,14
671576,12
671577,30
671578,6
671579,9
671580,12
671581,25
671582,37
671584,18
671585,39
671587,20
671590,20
671591,9
671592,16
671593,10
671594,126
671595,1
671596,40
671597,47
671599,7
671600,127
671602,4
671603,6
671605,411
671606,11
671607,5
671608,22
671611,210
671612,100
671613,12
671614,18
671616,177
671618,25
671619,121
671622,11
671623,18
671624,1
671626,10
671627,55
671630,26
671631,20
671632,15
671633,8
671634,14
671635,15
671637,19
671638,35
671640,51
671641,12
671642,31
671643,24
671644,19
671645,21
671646,31
671647,14
671648,3
671649,13
671651,40
671652,40
671653,1
671654,17
671655,250
671656,38
671657,156
671658,5
671659,16
671660,28
671661,11
671662,35
671663,29
671664,150
671666,37
671667,42
671668,23
671669,22
671671,7
671672,12
671673,1
671674,56
671675,42
671676,33
671677,77
671679,25
671680,17
671681,16
671682,66
671683,57
671685,22
671686,11
671688,26
671689,4
671690,34
671692,26
671693,3
671694,6
671695,15
671696,72
671697,4
671698,5
671699,38
671700,28
671701,9
671702,7
671703,7
671704,10
671705,16
671706,65
671708,30
671709,4
671710,15
671712,35
671713,6
671715,8
671716,17
671717,4
671718,107
671719,2
671720,64
671721,71
671722,173
671723,21
671724,21
671725,63
671727,1
671728,516
671729,2
671730,3
671731,41
671732,5
671733,33
671734,18
671735,5
671736,75
671738,51
671739,15
671740,24
671741,2
671742,1
671743,13
671745,239
671768,3
671769,4
671770,1
671772,2
671775,1
671776,6
671785,2
671786,24
671787,15
671788,20
671789,14
671790,4
671792,10
671793,14
671794,375
671795,9
671796,43
671797,12
671798,29
671799,16
671800,40
671801,16
671802,27
671803,1
671804,52
671805,18
671806,19
671807,319
671808,27
671810,19
671811,18
671812,1
671817,47
671820,14
671821,192
672081,15
672082,5
672083,16
672084,2
672085,30
672086,1
672087,16
672088,26
672089,21
672090,16
672091,20
672092,7
672093,23
672094,11
672095,24
672096,13
672097,7
672098,45
672099,7
672101,17
672102,11
672103,11
672104,1
672105,17
672107,16
672108,7
672109,8
672110,28
672111,8
672112,18
672113,9
672114,18
672115,4
672116,16
672117,8
672118,55
672119,9
672120,3
672121,15
672122,24
672123,12
672124,16
672125,27
672126,13
672127,15
672128,2
672129,9
672130,25
672131,23
672132,11
672133,13
672134,14
672135,14
672136,13
672137,10
672138,3
672139,14
672140,20
672141,4
672142,62
672143,22
672144,12
672145,57
672146,19
672147,36
672148,15
672149,1
672150,15
672151,14
672152,17
672153,14
672154,23
672155,9
672156,25
672157,1
672158,14
672159,5
672160,3
672161,12
672163,11
672164,11
672165,13
672166,14
672167,9
672168,9
672169,12
672170,8
672171,3
672172,12
672173,5
672174,17
672175,17
672176,19
672177,19
672178,8
672179,26
672180,5
672181,9
672182,15
672183,6
672184,9
672185,17
672186,15
672187,14
672188,11
672189,19
672190,10
672191,11
672192,8
672193,12
672194,6
672195,5
672196,2
672197,7
672198,10
672199,6
672200,5
672201,14
672202,5
672203,4
672204,4
672205,6
672206,2
672207,12
672208,21
672209,6
672210,6
672211,6
672212,2
672213,1
672214,1
672215,2
672216,5
672217,11
672218,8
672219,21
672220,6
672221,4
672222,4
672223,7
672224,9
672225,9
672226,13
672227,4
672228,6
672229,6
672230,8
672231,5
672232,2
672233,7
672234,4
672235,9
672236,6
672239,9
672242,17
672243,11
672244,13
672245,2
672246,1
672247,3
672248,1
672249,13
672251,2
672254,8
672255,1
672256,6
672257,14
672258,10
672512,31
672514,12
672515,216
672519,2
672520,21
672521,49
672522,746
672523,13
672524,6
672525,36
672526,4
672527,23
672528,12
672529,11
672530,21
672841,13
672842,7
672843,20
672844,57
672845,61
672846,17
672847,67
672848,16
672849,6
672850,23
672851,18
672852,18
672853,37
672854,14
672855,24
672856,6
672857,35
672858,19
672859,42
672860,7
672861,9
672862,6
672863,22
672864,20
672865,5
672866,1
672867,8
672868,12
672869,16
672870,23
672871,10
672872,18
672873,12
672874,18
672875,9
672876,12
672877,7
672878,78
672879,17
672880,2
672881,19
672882,12
672883,17
672884,2
672885,23
672886,6
672887,15
672888,9
672889,34
672890,31
672891,9
672892,37
672893,5
672894,8
672895,18
672896,12
672897,31
672898,36
672899,9
672900,2
672901,91
672902,16
672903,13
672904,39
672905,17
672906,20
672907,15
672908,10
672909,2
672910,47
672911,32
672912,18
672913,19
672914,49
672915,20
672916,1
672917,11
672918,58
672919,49
672920,19
672921,23
672922,5
672923,15
672924,16
672925,54
672926,23
672927,96
672928,43
672929,34
672930,26
672931,17
672932,5
672933,22
672934,20
672936,8
672937,14
672938,10
672939,20
672940,39
672941,15
672942,20
672943,11
672944,86
672945,45
672946,12
672947,40
672948,150
672949,51
672950,44
672951,32
672952,67
672953,90
672954,33
672955,130
672956,391
672957,9
672958,9
672959,18
672960,20
672961,24
672962,44
672963,19
672964,4
672965,16
672966,50
672967,15
672968,134
672969,15
672970,51
672971,64
672972,18
672973,43
672974,21
672975,5
672977,33
672978,6
672979,35
676115,3
676116,8
676117,17
676118,12
676119,43
676120,10
676121,19
676122,9
676123,2
676124,8
676125,7
676126,9
676127,12
676128,10
676129,16
676130,15
676131,5
676132,10
676133,18
676134,8
676135,10
676136,20
676137,13
676138,4
676139,11
676140,11
676141,5
676142,8
676143,21
676144,13
676145,13
676146,17
676147,34
676148,15
676149,20
676150,35
676151,10
676152,36
676153,19
676154,6
676155,48
676156,16
682333,52
